,objective,dataset,algorithm,da,train_size,fold,metric,value
392,mtr,RLM,svm,MLM,0,3,R2,0.0907827433003813
393,mtr,RLM,svm,CL,0,3,MAE,0.5758295309264017
394,mtr,RLM,svm,CL,0,3,RMSE,0.7154703940489134
395,mtr,RLM,svm,CL,0,3,R2,-0.1927703119144881
396,mtr,RLM,svm,MTR,0,3,MAE,0.4888406615726336
397,mtr,RLM,svm,MTR,0,3,RMSE,0.6049301111736713
398,mtr,RLM,svm,MTR,0,3,R2,0.1473242905566066
399,mtr,RLM,svm,No DA,0,4,MAE,0.5162031542425041
400,mtr,RLM,svm,No DA,0,4,RMSE,0.6218572514070037
401,mtr,RLM,svm,No DA,0,4,R2,0.0470175558078024
402,mtr,RLM,svm,No DA,30,4,MAE,0.4057068670870054
403,mtr,RLM,svm,No DA,30,4,RMSE,0.5140364197895146
404,mtr,RLM,svm,No DA,30,4,R2,0.3488346623256219
405,mtr,RLM,svm,No DA,60,4,MAE,0.4142793216000744
406,mtr,RLM,svm,No DA,60,4,RMSE,0.5262277217513885
407,mtr,RLM,svm,No DA,60,4,R2,0.3175812666027306
408,mtr,RLM,svm,No DA,100,4,MAE,0.4086749137703117
409,mtr,RLM,svm,No DA,100,4,RMSE,0.5146304527313541
410,mtr,RLM,svm,No DA,100,4,R2,0.3473287878315899
411,mtr,RLM,svm,MLM,0,4,MAE,0.5128454821934775
412,mtr,RLM,svm,MLM,0,4,RMSE,0.6270346106297332
413,mtr,RLM,svm,MLM,0,4,R2,0.0310831222815479
414,mtr,RLM,svm,CL,0,4,MAE,0.5912773242901361
415,mtr,RLM,svm,CL,0,4,RMSE,0.7268206236047955
416,mtr,RLM,svm,CL,0,4,R2,-0.3018410993258404
417,mtr,RLM,svm,MTR,0,4,MAE,0.4594892707785397
418,mtr,RLM,svm,MTR,0,4,RMSE,0.5793281612506069
419,mtr,RLM,svm,MTR,0,4,R2,0.1729099913102263
420,mtr,RLM,linear,No DA,0,0,MAE,0.6116868853144812
421,mtr,RLM,linear,No DA,0,0,RMSE,0.7731039877541485
422,mtr,RLM,linear,No DA,0,0,R2,-0.5431082855359779
423,mtr,RLM,linear,No DA,30,0,MAE,0.5127980655670085
424,mtr,RLM,linear,No DA,30,0,RMSE,0.6673776857018123
425,mtr,RLM,linear,No DA,30,0,R2,-0.1499102349603585
426,mtr,RLM,linear,No DA,60,0,MAE,0.4996705966824433
427,mtr,RLM,linear,No DA,60,0,RMSE,0.6856726668970449
428,mtr,RLM,linear,No DA,60,0,R2,-0.2138198942902496
429,mtr,RLM,linear,No DA,100,0,MAE,0.4932061306553172
430,mtr,RLM,linear,No DA,100,0,RMSE,0.655872136345356
431,mtr,RLM,linear,No DA,100,0,R2,-0.1106032456721664
432,mtr,RLM,linear,MLM,0,0,MAE,0.6009633777654632
433,mtr,RLM,linear,MLM,0,0,RMSE,0.7624756628732561
434,mtr,RLM,linear,MLM,0,0,R2,-0.5009718547134883
435,mtr,RLM,linear,CL,0,0,MAE,0.6251452179876558
436,mtr,RLM,linear,CL,0,0,RMSE,0.7849781129171021
437,mtr,RLM,linear,CL,0,0,R2,-0.5908735885490197
438,mtr,RLM,linear,MTR,0,0,MAE,0.5338958380733511
439,mtr,RLM,linear,MTR,0,0,RMSE,0.6726053204966745
440,mtr,RLM,linear,MTR,0,0,R2,-0.1679955095434804
441,mtr,RLM,linear,No DA,0,1,MAE,0.5612560548622066
442,mtr,RLM,linear,No DA,0,1,RMSE,0.6961985089069144
443,mtr,RLM,linear,No DA,0,1,R2,-0.1603298769501615
444,mtr,RLM,linear,No DA,30,1,MAE,0.517128927362817
445,mtr,RLM,linear,No DA,30,1,RMSE,0.6714883887470583
446,mtr,RLM,linear,No DA,30,1,R2,-0.0794246014628607
447,mtr,RLM,linear,No DA,60,1,MAE,0.5149777038942427
448,mtr,RLM,linear,No DA,60,1,RMSE,0.6822050096286163
449,mtr,RLM,linear,No DA,60,1,R2,-0.1141536971922605
450,mtr,RLM,linear,No DA,100,1,MAE,0.5430885003604147
451,mtr,RLM,linear,No DA,100,1,RMSE,0.7109305916617472
452,mtr,RLM,linear,No DA,100,1,R2,-0.2099563478000274
453,mtr,RLM,linear,MLM,0,1,MAE,0.5791383001288555
454,mtr,RLM,linear,MLM,0,1,RMSE,0.7076498802942064
455,mtr,RLM,linear,MLM,0,1,R2,-0.1988150111336097
456,mtr,RLM,linear,CL,0,1,MAE,0.6145134886067594
457,mtr,RLM,linear,CL,0,1,RMSE,0.7608190108010183
458,mtr,RLM,linear,CL,0,1,R2,-0.3857280533292455
459,mtr,RLM,linear,MTR,0,1,MAE,0.5652937026534108
460,mtr,RLM,linear,MTR,0,1,RMSE,0.695457655264011
461,mtr,RLM,linear,MTR,0,1,R2,-0.1578616808281301
462,mtr,RLM,linear,No DA,0,2,MAE,0.6000675027689228
463,mtr,RLM,linear,No DA,0,2,RMSE,0.7454223903642493
464,mtr,RLM,linear,No DA,0,2,R2,-0.4075382602892916
465,mtr,RLM,linear,No DA,30,2,MAE,0.4859354335963827
466,mtr,RLM,linear,No DA,30,2,RMSE,0.6117697732010544
467,mtr,RLM,linear,No DA,30,2,R2,0.0519497171611075
468,mtr,RLM,linear,No DA,60,2,MAE,0.4701082697714198
469,mtr,RLM,linear,No DA,60,2,RMSE,0.6116519658210406
470,mtr,RLM,linear,No DA,60,2,R2,0.0523148106035222
471,mtr,RLM,linear,No DA,100,2,MAE,0.4872272019608255
472,mtr,RLM,linear,No DA,100,2,RMSE,0.6167806222959273
473,mtr,RLM,linear,No DA,100,2,R2,0.0363556413356466
474,mtr,RLM,linear,MLM,0,2,MAE,0.6071906431588684
475,mtr,RLM,linear,MLM,0,2,RMSE,0.7483035759341343
476,mtr,RLM,linear,MLM,0,2,R2,-0.4184400425409942
477,mtr,RLM,linear,CL,0,2,MAE,0.597364167639004
478,mtr,RLM,linear,CL,0,2,RMSE,0.7441370831880384
479,mtr,RLM,linear,CL,0,2,R2,-0.4026885016878545
480,mtr,RLM,linear,MTR,0,2,MAE,0.5498576796947816
481,mtr,RLM,linear,MTR,0,2,RMSE,0.6768276158521257
482,mtr,RLM,linear,MTR,0,2,R2,-0.160410052943267
483,mtr,RLM,linear,No DA,0,3,MAE,0.6114282245929981
484,mtr,RLM,linear,No DA,0,3,RMSE,0.769789821699209
485,mtr,RLM,linear,No DA,0,3,R2,-0.380758784580109
486,mtr,RLM,linear,No DA,30,3,MAE,0.5387853555080889
487,mtr,RLM,linear,No DA,30,3,RMSE,0.7357555756948084
488,mtr,RLM,linear,No DA,30,3,R2,-0.2613645171444703
489,mtr,RLM,linear,No DA,60,3,MAE,0.5194233709830718
490,mtr,RLM,linear,No DA,60,3,RMSE,0.6861458272931489
491,mtr,RLM,linear,No DA,60,3,R2,-0.0969992714634324
492,mtr,RLM,linear,No DA,100,3,MAE,0.5159367682104135
493,mtr,RLM,linear,No DA,100,3,RMSE,0.6844804354083704
494,mtr,RLM,linear,No DA,100,3,R2,-0.0916805287900408
495,mtr,RLM,linear,MLM,0,3,MAE,0.6266431882593564
496,mtr,RLM,linear,MLM,0,3,RMSE,0.7824389587712953
497,mtr,RLM,linear,MLM,0,3,R2,-0.4265086811342753
498,mtr,RLM,linear,CL,0,3,MAE,0.5989894555474188
499,mtr,RLM,linear,CL,0,3,RMSE,0.7608172804751044
500,mtr,RLM,linear,CL,0,3,R2,-0.3487585860628963
501,mtr,RLM,linear,MTR,0,3,MAE,0.5709940278927549
502,mtr,RLM,linear,MTR,0,3,RMSE,0.710079532297936
503,mtr,RLM,linear,MTR,0,3,R2,-0.1748636715051421
504,mtr,RLM,linear,No DA,0,4,MAE,0.5971953987575793
505,mtr,RLM,linear,No DA,0,4,RMSE,0.7365840034191264
506,mtr,RLM,linear,No DA,0,4,R2,-0.3370512677635655
507,mtr,RLM,linear,No DA,30,4,MAE,0.5372483454424827
508,mtr,RLM,linear,No DA,30,4,RMSE,0.7571418386096745
509,mtr,RLM,linear,No DA,30,4,R2,-0.4127261526201331
510,mtr,RLM,linear,No DA,60,4,MAE,0.5349224447231588
511,mtr,RLM,linear,No DA,60,4,RMSE,0.7409858348806305
512,mtr,RLM,linear,No DA,60,4,R2,-0.3530794739906957
513,mtr,RLM,linear,No DA,100,4,MAE,0.5395809651041803
514,mtr,RLM,linear,No DA,100,4,RMSE,0.7104444752047998
515,mtr,RLM,linear,No DA,100,4,R2,-0.2438378745893441
516,mtr,RLM,linear,MLM,0,4,MAE,0.614184294224567
517,mtr,RLM,linear,MLM,0,4,RMSE,0.7856348104060911
518,mtr,RLM,linear,MLM,0,4,R2,-0.5210550441698507
519,mtr,RLM,linear,CL,0,4,MAE,0.5974823129726232
520,mtr,RLM,linear,CL,0,4,RMSE,0.7421885471493261
521,mtr,RLM,linear,CL,0,4,R2,-0.3574754716345347
522,mtr,RLM,linear,MTR,0,4,MAE,0.5185054694346456
523,mtr,RLM,linear,MTR,0,4,RMSE,0.6674821263388018
524,mtr,RLM,linear,MTR,0,4,R2,-0.0979505378310336
525,mtr,RLM,random-forest,No DA,0,0,MAE,0.5264143685248098
526,mtr,RLM,random-forest,No DA,0,0,RMSE,0.6420682950270058
527,mtr,RLM,random-forest,No DA,0,0,R2,-0.0643464765339925
528,mtr,RLM,random-forest,No DA,30,0,MAE,0.4701002405781559
529,mtr,RLM,random-forest,No DA,30,0,RMSE,0.5734439604956599
530,mtr,RLM,random-forest,No DA,30,0,R2,0.1510100631180145
531,mtr,RLM,random-forest,No DA,60,0,MAE,0.4692280153742965
532,mtr,RLM,random-forest,No DA,60,0,RMSE,0.566599334459187
533,mtr,RLM,random-forest,No DA,60,0,R2,0.1711561937633909
534,mtr,RLM,random-forest,No DA,100,0,MAE,0.4572537018787643
535,mtr,RLM,random-forest,No DA,100,0,RMSE,0.5606280061186293
536,mtr,RLM,random-forest,No DA,100,0,R2,0.1885343237863022
537,mtr,RLM,random-forest,MLM,0,0,MAE,0.5294166692497149
538,mtr,RLM,random-forest,MLM,0,0,RMSE,0.6444275025534438
539,mtr,RLM,random-forest,MLM,0,0,R2,-0.072182488549896
540,mtr,RLM,random-forest,CL,0,0,MAE,0.5267393086829277
541,mtr,RLM,random-forest,CL,0,0,RMSE,0.6396642944499591
542,mtr,RLM,random-forest,CL,0,0,R2,-0.0563912496408967
543,mtr,RLM,random-forest,MTR,0,0,MAE,0.4616194782020532
544,mtr,RLM,random-forest,MTR,0,0,RMSE,0.5696309166086602
545,mtr,RLM,random-forest,MTR,0,0,R2,0.1622630304998796
546,mtr,RLM,random-forest,No DA,0,1,MAE,0.5466194564933268
547,mtr,RLM,random-forest,No DA,0,1,RMSE,0.6502662689639133
548,mtr,RLM,random-forest,No DA,0,1,R2,-0.0122732266944136
549,mtr,RLM,random-forest,No DA,30,1,MAE,0.4857819284147775
550,mtr,RLM,random-forest,No DA,30,1,RMSE,0.5870804570175255
551,mtr,RLM,random-forest,No DA,30,1,R2,0.174892481311364
552,mtr,RLM,random-forest,No DA,60,1,MAE,0.4749669065926112
553,mtr,RLM,random-forest,No DA,60,1,RMSE,0.5788041159026802
554,mtr,RLM,random-forest,No DA,60,1,R2,0.1979923353182464
555,mtr,RLM,random-forest,No DA,100,1,MAE,0.485437914153172
556,mtr,RLM,random-forest,No DA,100,1,RMSE,0.5847892514953618
557,mtr,RLM,random-forest,No DA,100,1,R2,0.1813202268121994
558,mtr,RLM,random-forest,MLM,0,1,MAE,0.5685441791724372
559,mtr,RLM,random-forest,MLM,0,1,RMSE,0.6716475210729012
560,mtr,RLM,random-forest,MLM,0,1,R2,-0.0799362758383328
561,mtr,RLM,random-forest,CL,0,1,MAE,0.5561254801442747
562,mtr,RLM,random-forest,CL,0,1,RMSE,0.661365383083255
563,mtr,RLM,random-forest,CL,0,1,R2,-0.0471242474329176
564,mtr,RLM,random-forest,MTR,0,1,MAE,0.4916138737885106
565,mtr,RLM,random-forest,MTR,0,1,RMSE,0.593479527943205
566,mtr,RLM,random-forest,MTR,0,1,R2,0.1568074077396137
567,mtr,RLM,random-forest,No DA,0,2,MAE,0.5138579902132167
568,mtr,RLM,random-forest,No DA,0,2,RMSE,0.6176493064213572
569,mtr,RLM,random-forest,No DA,0,2,R2,0.0336393042094194
570,mtr,RLM,random-forest,No DA,30,2,MAE,0.4587845171968666
571,mtr,RLM,random-forest,No DA,30,2,RMSE,0.5534942205751245
572,mtr,RLM,random-forest,No DA,30,2,R2,0.2239646180062398
573,mtr,RLM,random-forest,No DA,60,2,MAE,0.4609826146010167
574,mtr,RLM,random-forest,No DA,60,2,RMSE,0.5544201937104686
575,mtr,RLM,random-forest,No DA,60,2,R2,0.2213658952982977
576,mtr,RLM,random-forest,No DA,100,2,MAE,0.4571249503004166
577,mtr,RLM,random-forest,No DA,100,2,RMSE,0.5501906305772922
578,mtr,RLM,random-forest,No DA,100,2,R2,0.233200674184185
579,mtr,RLM,random-forest,MLM,0,2,MAE,0.5255158648276833
580,mtr,RLM,random-forest,MLM,0,2,RMSE,0.6290671095069283
581,mtr,RLM,random-forest,MLM,0,2,R2,-0.002419022426445
582,mtr,RLM,random-forest,CL,0,2,MAE,0.5160441464656333
583,mtr,RLM,random-forest,CL,0,2,RMSE,0.6207642758289182
584,mtr,RLM,random-forest,CL,0,2,R2,0.0238674982633054
585,mtr,RLM,random-forest,MTR,0,2,MAE,0.4591586299014333
586,mtr,RLM,random-forest,MTR,0,2,RMSE,0.5595215535623135
587,mtr,RLM,random-forest,MTR,0,2,R2,0.2069711567253861
588,mtr,RLM,random-forest,No DA,0,3,MAE,0.523603771158611
589,mtr,RLM,random-forest,No DA,0,3,RMSE,0.6290092258299386
590,mtr,RLM,random-forest,No DA,0,3,R2,0.0780921419456358
591,mtr,RLM,random-forest,No DA,30,3,MAE,0.4925502237989815
592,mtr,RLM,random-forest,No DA,30,3,RMSE,0.5989825143679788
593,mtr,RLM,random-forest,No DA,30,3,R2,0.1640086667841888
594,mtr,RLM,random-forest,No DA,60,3,MAE,0.4892085640609814
595,mtr,RLM,random-forest,No DA,60,3,RMSE,0.5906755134124834
596,mtr,RLM,random-forest,No DA,60,3,R2,0.1870358006641981
597,mtr,RLM,random-forest,No DA,100,3,MAE,0.4837342669850371
598,mtr,RLM,random-forest,No DA,100,3,RMSE,0.5889937667293015
599,mtr,RLM,random-forest,No DA,100,3,R2,0.1916584860391359
600,mtr,RLM,random-forest,MLM,0,3,MAE,0.5314583715245926
601,mtr,RLM,random-forest,MLM,0,3,RMSE,0.6360892090878364
602,mtr,RLM,random-forest,MLM,0,3,R2,0.0572217773928334
603,mtr,RLM,random-forest,CL,0,3,MAE,0.5378922302452592
604,mtr,RLM,random-forest,CL,0,3,RMSE,0.650071436341221
605,mtr,RLM,random-forest,CL,0,3,R2,0.0153187829684385
606,mtr,RLM,random-forest,MTR,0,3,MAE,0.4886673763722222
607,mtr,RLM,random-forest,MTR,0,3,RMSE,0.5938473759747083
608,mtr,RLM,random-forest,MTR,0,3,R2,0.178281301526905
609,mtr,RLM,random-forest,No DA,0,4,MAE,0.5170006477889142
610,mtr,RLM,random-forest,No DA,0,4,RMSE,0.6220707081879451
611,mtr,RLM,random-forest,No DA,0,4,R2,0.0463632079582757
612,mtr,RLM,random-forest,No DA,30,4,MAE,0.4538960817019809
613,mtr,RLM,random-forest,No DA,30,4,RMSE,0.5522016024447309
614,mtr,RLM,random-forest,No DA,30,4,R2,0.2485521963263965
615,mtr,RLM,random-forest,No DA,60,4,MAE,0.4603631392672762
616,mtr,RLM,random-forest,No DA,60,4,RMSE,0.5629785180236649
617,mtr,RLM,random-forest,No DA,60,4,R2,0.2189350647981055
618,mtr,RLM,random-forest,No DA,100,4,MAE,0.4586237575438476
619,mtr,RLM,random-forest,No DA,100,4,RMSE,0.5566201863286379
620,mtr,RLM,random-forest,No DA,100,4,R2,0.2364782747722807
621,mtr,RLM,random-forest,MLM,0,4,MAE,0.5309903114309904
622,mtr,RLM,random-forest,MLM,0,4,RMSE,0.6361598556655559
623,mtr,RLM,random-forest,MLM,0,4,R2,0.0026765884746855
624,mtr,RLM,random-forest,CL,0,4,MAE,0.5276910526082095
625,mtr,RLM,random-forest,CL,0,4,RMSE,0.6395058618946826
626,mtr,RLM,random-forest,CL,0,4,R2,-0.0078422339552579
627,mtr,RLM,random-forest,MTR,0,4,MAE,0.4563224342800001
628,mtr,RLM,random-forest,MTR,0,4,RMSE,0.5620300223195472
629,mtr,RLM,random-forest,MTR,0,4,R2,0.2215646950167468
630,mtr,hPPB,svm,No DA,0,0,MAE,0.6781533191500304
631,mtr,hPPB,svm,No DA,0,0,RMSE,0.8546248948623846
632,mtr,hPPB,svm,No DA,0,0,R2,0.1278421257536862
633,mtr,hPPB,svm,No DA,30,0,MAE,0.5376681214235128
634,mtr,hPPB,svm,No DA,30,0,RMSE,0.6776487292425022
635,mtr,hPPB,svm,No DA,30,0,R2,0.4516557627025435
636,mtr,hPPB,svm,No DA,60,0,MAE,0.5517834143713966
637,mtr,hPPB,svm,No DA,60,0,RMSE,0.7001603239299758
638,mtr,hPPB,svm,No DA,60,0,R2,0.4146184624656031
639,mtr,hPPB,svm,No DA,100,0,MAE,0.5565999099284771
640,mtr,hPPB,svm,No DA,100,0,RMSE,0.7037850891680553
641,mtr,hPPB,svm,No DA,100,0,R2,0.4085416737898313
642,mtr,hPPB,svm,MLM,0,0,MAE,0.7015566342213078
643,mtr,hPPB,svm,MLM,0,0,RMSE,0.8540893396278597
644,mtr,hPPB,svm,MLM,0,0,R2,0.1289348679985665
645,mtr,hPPB,svm,CL,0,0,MAE,0.7104184488344194
646,mtr,hPPB,svm,CL,0,0,RMSE,0.927552401476576
647,mtr,hPPB,svm,CL,0,0,R2,-0.0273559382052512
648,mtr,hPPB,svm,MTR,0,0,MAE,0.6930385685404914
649,mtr,hPPB,svm,MTR,0,0,RMSE,0.9325012561219737
650,mtr,hPPB,svm,MTR,0,0,R2,-0.0383478743811198
651,mtr,hPPB,svm,No DA,0,1,MAE,0.606524523694582
652,mtr,hPPB,svm,No DA,0,1,RMSE,0.7018453429045174
653,mtr,hPPB,svm,No DA,0,1,R2,0.237322086667668
654,mtr,hPPB,svm,No DA,30,1,MAE,0.5092662350922808
655,mtr,hPPB,svm,No DA,30,1,RMSE,0.6586055820459142
656,mtr,hPPB,svm,No DA,30,1,R2,0.3284023941963373
657,mtr,hPPB,svm,No DA,60,1,MAE,0.5062550649780941
658,mtr,hPPB,svm,No DA,60,1,RMSE,0.6480294967885653
659,mtr,hPPB,svm,No DA,60,1,R2,0.3497986401338882
660,mtr,hPPB,svm,No DA,100,1,MAE,0.523061962365227
661,mtr,hPPB,svm,No DA,100,1,RMSE,0.6600483610042335
662,mtr,hPPB,svm,No DA,100,1,R2,0.3254566911606166
663,mtr,hPPB,svm,MLM,0,1,MAE,0.6440332340249666
664,mtr,hPPB,svm,MLM,0,1,RMSE,0.7415478775452262
665,mtr,hPPB,svm,MLM,0,1,R2,0.1485939790294217
666,mtr,hPPB,svm,CL,0,1,MAE,0.6315818815208918
667,mtr,hPPB,svm,CL,0,1,RMSE,0.7890607878829612
668,mtr,hPPB,svm,CL,0,1,R2,0.0359950847526793
669,mtr,hPPB,svm,MTR,0,1,MAE,0.5647452593153095
670,mtr,hPPB,svm,MTR,0,1,RMSE,0.7343276075924776
671,mtr,hPPB,svm,MTR,0,1,R2,0.1650931255401246
672,mtr,hPPB,svm,No DA,0,2,MAE,0.6074774142584799
673,mtr,hPPB,svm,No DA,0,2,RMSE,0.8309513280927988
674,mtr,hPPB,svm,No DA,0,2,R2,-0.1705423322719428
675,mtr,hPPB,svm,No DA,30,2,MAE,0.539198178716607
676,mtr,hPPB,svm,No DA,30,2,RMSE,0.6837694337823577
677,mtr,hPPB,svm,No DA,30,2,R2,0.2073977195669289
678,mtr,hPPB,svm,No DA,60,2,MAE,0.5583766511373266
679,mtr,hPPB,svm,No DA,60,2,RMSE,0.7018370154794894
680,mtr,hPPB,svm,No DA,60,2,R2,0.1649576707175846
681,mtr,hPPB,svm,No DA,100,2,MAE,0.5477551882880604
682,mtr,hPPB,svm,No DA,100,2,RMSE,0.6909377692360782
683,mtr,hPPB,svm,No DA,100,2,R2,0.190692027159316
684,mtr,hPPB,svm,MLM,0,2,MAE,0.6375091090687398
685,mtr,hPPB,svm,MLM,0,2,RMSE,0.8542009466334306
686,mtr,hPPB,svm,MLM,0,2,R2,-0.2369611184640001
687,mtr,hPPB,svm,CL,0,2,MAE,0.6714307238084484
688,mtr,hPPB,svm,CL,0,2,RMSE,0.8543429263766528
689,mtr,hPPB,svm,CL,0,2,R2,-0.2373723519522355
690,mtr,hPPB,svm,MTR,0,2,MAE,0.5092096981095613
691,mtr,hPPB,svm,MTR,0,2,RMSE,0.7220889709765964
692,mtr,hPPB,svm,MTR,0,2,R2,0.1160710146099534
693,mtr,hPPB,linear,No DA,0,0,MAE,0.912359554466344
694,mtr,hPPB,linear,No DA,0,0,RMSE,1.146795415518174
695,mtr,hPPB,linear,No DA,0,0,R2,-0.5704203828656671
696,mtr,hPPB,linear,No DA,30,0,MAE,0.673897597574482
697,mtr,hPPB,linear,No DA,30,0,RMSE,0.809669832061306
698,mtr,hPPB,linear,No DA,30,0,R2,0.2171835503160341
699,mtr,hPPB,linear,No DA,60,0,MAE,0.6933953979471359
700,mtr,hPPB,linear,No DA,60,0,RMSE,0.8367770674034449
701,mtr,hPPB,linear,No DA,60,0,R2,0.1638897142025182
702,mtr,hPPB,linear,No DA,100,0,MAE,0.6704336427592476
703,mtr,hPPB,linear,No DA,100,0,RMSE,0.8534784369534408
704,mtr,hPPB,linear,No DA,100,0,R2,0.1301805121815569
705,mtr,hPPB,linear,MLM,0,0,MAE,0.8897818278507584
706,mtr,hPPB,linear,MLM,0,0,RMSE,1.103560617013584
707,mtr,hPPB,linear,MLM,0,0,R2,-0.4542410975710214
708,mtr,hPPB,linear,CL,0,0,MAE,0.8639736934202896
709,mtr,hPPB,linear,CL,0,0,RMSE,1.0903040536241313
710,mtr,hPPB,linear,CL,0,0,R2,-0.4195126944166765
711,mtr,hPPB,linear,MTR,0,0,MAE,0.9654511616837907
712,mtr,hPPB,linear,MTR,0,0,RMSE,1.1673801456866044
713,mtr,hPPB,linear,MTR,0,0,R2,-0.6273037778522652
714,mtr,hPPB,linear,No DA,0,1,MAE,0.8989299726064541
715,mtr,hPPB,linear,No DA,0,1,RMSE,1.160471533654856
716,mtr,hPPB,linear,No DA,0,1,R2,-1.0851020154101785
717,mtr,hPPB,linear,No DA,30,1,MAE,0.933344708850155
718,mtr,hPPB,linear,No DA,30,1,RMSE,1.2336784177308977
719,mtr,hPPB,linear,No DA,30,1,R2,-1.3564718655255028
720,mtr,hPPB,linear,No DA,60,1,MAE,0.8269606841847634
721,mtr,hPPB,linear,No DA,60,1,RMSE,1.0998678936580957
722,mtr,hPPB,linear,No DA,60,1,R2,-0.8730068862430806
723,mtr,hPPB,linear,No DA,100,1,MAE,0.7872232149804658
724,mtr,hPPB,linear,No DA,100,1,RMSE,1.1766687553224269
725,mtr,hPPB,linear,No DA,100,1,R2,-1.1437136229002571
726,mtr,hPPB,linear,MLM,0,1,MAE,0.7980017682392709
727,mtr,hPPB,linear,MLM,0,1,RMSE,0.978692391353406
728,mtr,hPPB,linear,MLM,0,1,R2,-0.4830327737898561
729,mtr,hPPB,linear,CL,0,1,MAE,0.7341766819527996
730,mtr,hPPB,linear,CL,0,1,RMSE,0.8968356080939716
731,mtr,hPPB,linear,CL,0,1,R2,-0.2453287404661246
732,mtr,hPPB,linear,MTR,0,1,MAE,0.9406003227611208
733,mtr,hPPB,linear,MTR,0,1,RMSE,1.112826284469654
734,mtr,hPPB,linear,MTR,0,1,R2,-0.9174015520980344
735,mtr,hPPB,linear,No DA,0,2,MAE,0.9199335589125864
736,mtr,hPPB,linear,No DA,0,2,RMSE,1.2603445747657749
737,mtr,hPPB,linear,No DA,0,2,R2,-1.692864768798617
738,mtr,hPPB,linear,No DA,30,2,MAE,0.7240575988990373
739,mtr,hPPB,linear,No DA,30,2,RMSE,0.91049183912717
740,mtr,hPPB,linear,No DA,30,2,R2,-0.4053615486460187
741,mtr,hPPB,linear,No DA,60,2,MAE,0.7515209982552333
742,mtr,hPPB,linear,No DA,60,2,RMSE,0.9574798432781728
743,mtr,hPPB,linear,No DA,60,2,R2,-0.5541582277360237
744,mtr,hPPB,linear,No DA,100,2,MAE,0.7784381824839545
745,mtr,hPPB,linear,No DA,100,2,RMSE,1.032498350645214
746,mtr,hPPB,linear,No DA,100,2,R2,-0.8072352338381281
747,mtr,hPPB,linear,MLM,0,2,MAE,0.8841582635101991
748,mtr,hPPB,linear,MLM,0,2,RMSE,1.202588470439396
749,mtr,hPPB,linear,MLM,0,2,R2,-1.4517152221675662
750,mtr,hPPB,linear,CL,0,2,MAE,0.777683456797837
751,mtr,hPPB,linear,CL,0,2,RMSE,1.0189862312275044
752,mtr,hPPB,linear,CL,0,2,R2,-0.7602428275544861
753,mtr,hPPB,linear,MTR,0,2,MAE,0.9137355590257914
754,mtr,hPPB,linear,MTR,0,2,RMSE,1.16513468607484
755,mtr,hPPB,linear,MTR,0,2,R2,-1.301379364626035
756,mtr,hPPB,random-forest,No DA,0,0,MAE,0.7123531964695384
757,mtr,hPPB,random-forest,No DA,0,0,RMSE,0.8619456532831123
758,mtr,hPPB,random-forest,No DA,0,0,R2,0.1128362357102369
759,mtr,hPPB,random-forest,No DA,30,0,MAE,0.6433924054424616
760,mtr,hPPB,random-forest,No DA,30,0,RMSE,0.803354238583509
761,mtr,hPPB,random-forest,No DA,30,0,R2,0.2293481842119753
762,mtr,hPPB,random-forest,No DA,60,0,MAE,0.6216352572276922
763,mtr,hPPB,random-forest,No DA,60,0,RMSE,0.7803034417842858
764,mtr,hPPB,random-forest,No DA,60,0,R2,0.2729386270265646
765,mtr,hPPB,random-forest,No DA,100,0,MAE,0.6079493748038461
766,mtr,hPPB,random-forest,No DA,100,0,RMSE,0.752802044899959
767,mtr,hPPB,random-forest,No DA,100,0,R2,0.3232853048761974
768,mtr,hPPB,random-forest,MLM,0,0,MAE,0.6670722899076922
769,mtr,hPPB,random-forest,MLM,0,0,RMSE,0.8187664215952768
770,mtr,hPPB,random-forest,MLM,0,0,R2,0.199494953291356
771,mtr,hPPB,random-forest,CL,0,0,MAE,0.7042150331250768
772,mtr,hPPB,random-forest,CL,0,0,RMSE,0.8682614290516937
773,mtr,hPPB,random-forest,CL,0,0,R2,0.0997874885738719
774,mtr,hPPB,random-forest,MTR,0,0,MAE,0.7156895521655384
775,mtr,hPPB,random-forest,MTR,0,0,RMSE,0.9136524183001808
776,mtr,hPPB,random-forest,MTR,0,0,R2,0.0032045582376649
777,mtr,hPPB,random-forest,No DA,0,1,MAE,0.655421071316567
778,mtr,hPPB,random-forest,No DA,0,1,RMSE,0.7468622790770623
779,mtr,hPPB,random-forest,No DA,0,1,R2,0.136346821212382
780,mtr,hPPB,random-forest,No DA,30,1,MAE,0.5695900292880596
781,mtr,hPPB,random-forest,No DA,30,1,RMSE,0.6782127996448412
782,mtr,hPPB,random-forest,No DA,30,1,R2,0.2878191555468408
783,mtr,hPPB,random-forest,No DA,60,1,MAE,0.6447133306649253
784,mtr,hPPB,random-forest,No DA,60,1,RMSE,0.7553665422403057
785,mtr,hPPB,random-forest,No DA,60,1,R2,0.116566601761018
786,mtr,hPPB,random-forest,No DA,100,1,MAE,0.5921821486259701
787,mtr,hPPB,random-forest,No DA,100,1,RMSE,0.695284908738517
788,mtr,hPPB,random-forest,No DA,100,1,R2,0.2515135703700286
789,mtr,hPPB,random-forest,MLM,0,1,MAE,0.6765420010379102
790,mtr,hPPB,random-forest,MLM,0,1,RMSE,0.7959184411986284
